39,62
37,08
35,92
40,58
40,12
38,75
47,63
46,22
39,80
41,92
41,17
40,47
51,42
47,08
46,29
53,69
52,54
52,02
55,10
52,59
52,36
57,27
57,21
56,97
58,28
57,76
54,90
66,62
65,06
64,34
69,00
67,30
66,84
69,96
67,90
67,40
65,36
64,86
63,64
72,30
71,88
69,74
70,06
67,78
66,24
69,66
66,80
65,64
68,40
65,71
65,20
67,02
66,68
66,17
64,74
63,64
62,59
