12,0
12,2
12,6
11,0
11,1
11,2
11,0
11,2
11,2
10,8
10,9
11,0
10,8
10,9
10,9
10,8
10,8
10,9
10,6
10,7
10,8
10,8
10,9
10,9
10,3
10,3
10,4
10,3
10,4
10,5
10,3
10,4
10,4
10,4
10,4
10,4
10,5
10,5
10,6
10,2
10,2
10,3
10,0
10,2
10,2
9,9
10,0
10,0
10,14
10,24
10,33
10,06
10,08
10,14
10,25
10,25
10,39
9,99
10,19
10,22
9,92
9,97
9,99
9,96
10,02
10,04
9,84
9,89
9,90
9,87
9,99
10,04
9,85
9,86
9,87
9,69
9,89
9,91
