6,35
6,18
6,11
7,185
7,175
6,950
7,34
6,89
6,88
7,480
7,090
7,085
7,60
7,21
7,18
7,15
7,095
7,08
7,445
7,275
7,26
7,73
7,58
7,40
7,64
7,60
7,45
8,06
7,87
7,74
7,825
7,555
7,545
7,57
7,53
7,30
7,83
7,68
7,48
8,12
8,11
8,04
8,07
8,03
7,99
8,90
8,19
8,16
8,24
8,18
8,03
8,35
8,11
8,02
8,54
8,21
8,18
8,54
8,24
8,24
8,72
8,49
8,27
8,67
8,64
8,34
8,50
8,29
8,24
8,55
8,49
8,31
8,59
8,47
8,32
8,34
8,24
8,20
