13,71
12,70
12,52
14,47
13,97
13,64
14,325
13,90
13,365
14,915
14,760
14,395
14,76
14,51
14,17
14,505
14,48
14,275
15,525
15,425
15,37
15,21
15,17
15,11
15,72
15,32
15,12
16,00
15,66
15,50
15,40
15,365
15,025
16,22
15,98
15,52
16,35
16,26
16,02
16,81
16,63
16,43
16,85
16,58
16,57
17,39
17,27
17,22
17,35
17,31
17,05
17,29
17,18
16,90
17,35
17,24
17,22
17,26
17,18
16,87
17,61
17,52
17,42
18,17
17,60
17,36
18,09
17,88
17,44
17,71
17,47
17,46
17,79
17,55
17,48
17,67
17,62
17,59
